"Content_ID","Map_ID","Content_Concept_1","Content_Relation_Direction","Content_Relation_Type","Content_Concept_2","Content_Username","Content_IP","Content_Date","Content_Merged_Concept_1","Content_Merged_Concept_2","Content_Source_ID","Content_Speech_ID","Content_Remark","User_ID","Content_Relation_Remark_Choice","Content_Relation_Explanation"
4218,177,"vested interests","negative","Causal","fight against","lieke","145.107.98.100","2016/6/7 22:26:36","Corruption","Benefit of our state",1320,182,,7,,
4219,177,"the bill (bailout reform package)","positive","Causal","put an end to the unaccountability of vested interests","lieke","145.107.98.170","2016/6/4 11:52:45","bail-outs","accountability",1343,185,,7,,
4220,177,"the bill (bailout reform package)","positive","Causal","will establish a system of transparency","lieke","145.107.98.170","2016/6/4 11:53:13","bail-outs","Transparency",1343,185,,7,,
4221,177,"tax evasion (reversed)","positive","Causal","initiative to combat","lieke","145.107.98.100","2016/6/7 22:29:33","Improved tax collection","Benefit of our state",1321,182,,7,,
4222,177,"enabling the justice system","negative","Causal","fight against corruption and organized crime (reversed)","femke","83.87.191.220","3/26/2020 17:03:38","Improve the national administration","Corruption",1321,182,,7,,
4223,177,"important reforms","positive","Causal","dialogue to promote","lieke","145.107.98.170","2016/6/4 11:56:55","Structural reforms","Benefit of our state",1344,185,,7,,
4224,177,"necessary changes","positive","Causal","dialogue to promote","lieke","145.107.98.170","2016/6/4 11:57:36","Economic policy change","Benefit of our state",1344,185,,7,,
4225,177,"support the weakest social groups","positive","Causal","focusing targeting actions","lieke","145.107.98.170","2016/6/4 11:58:26","Social justice","Benefit of our state",1344,185,,7,,
4227,177,"attract direct investment","negative","Causal","offset the recessionary trends in the economy (reversed)","lieke","145.107.98.100","2016/6/7 22:27:25","private investment and consumption","Economic depression",1321,182,,7,,
4228,178,"this continuous interest in Greece and the Greek economy","negative","Causal","undermines the situation","lieke","145.107.98.170","2016/6/4 12:20:23","Increased focus on debt","Effectiveness",1345,188,,7,,
4229,178,"this continuous interest in Greece and the Greek economy","negative","Causal","distracts people","lieke","145.107.98.170","2016/6/4 12:20:39","Increased focus on debt","Benefit of the people",1345,188,,7,,
4230,178,"this continuous interest in Greece and the Greek economy","negative","Causal","changes and reforms","lieke","145.107.98.170","2016/6/4 12:21:57","Increased focus on debt","Structural reforms",1345,188,,7,,
4231,178,"this continuous interest in Greece and the Greek economy","negative","Causal","put our house in order","lieke","145.107.98.170","2016/6/4 12:22:25","Increased focus on debt","solving the crisis",1345,188,,7,,
4232,178,"effective and brave changes, reforms and sacrifices","positive","Causal","put our house in order","lieke","145.107.98.170","2016/6/4 12:23:40","Structural reforms","solving the crisis",1345,188,,7,,
4233,178,"granted the markets the calmness","positive","Causal","it needed so badly","lieke","145.107.98.170","2016/6/4 12:24:34","calm financial markets","Benefit of our state",1346,188,,7,,
4234,178,"put things in order","positive","Causal","get back on the path of normality","lieke","145.107.98.100","2016/6/7 15:38:08","Structural reforms","solving the crisis",1345,188,,7,,
4235,178,"put things in order","positive","Causal","sustainable development","lieke","145.107.98.170","2016/6/4 12:25:46","Structural reforms","Economic development",1345,188,,7,,
4236,178,"emergency measures","positive","Causal","stabilise the situation","lieke","145.107.98.100","2016/6/7 15:37:00","Government and ECB crisis measures","Stability of Eurozone",1347,188,,7,,
4237,178,"emergency measures","positive","Causal","brought about deep changes in institutions and structures","femke","83.87.191.220","3/24/2020 21:59:16","Government and ECB crisis measures","Improve the national administration",1347,188,,7,,
4238,178,"emergency measures","positive","Causal","long-lasting effect","lieke","145.107.98.100","2016/6/7 15:37:35","Government and ECB crisis measures","Structural reforms",1347,188,,7,,
4239,178,"reduction in public investment programmes (reversed)","negative","Causal","ensure transparency","lieke","145.107.98.170","2016/6/4 12:29:20","Government investment","Transparency",1348,188,,7,,
4240,178,"reduction in public investment programmes (reversed)","negative","Causal","proper fiscal management","lieke","145.107.98.170","2016/6/4 12:29:52","Government investment","Fiscal discipline",1348,188,,7,,
4241,178,"structural changes","positive","Causal","ensure transparency","lieke","145.107.98.170","2016/6/4 12:30:20","Economic policy change","Transparency",1348,188,,7,,
4242,178,"structural changes","positive","Causal","proper fiscal management","lieke","145.107.98.170","2016/6/4 12:30:37","Economic policy change","Fiscal discipline",1348,188,,7,,
4243,178,"fiscal consolidation","positive","Causal","we need","femke","83.87.191.220","3/24/2020 22:00:21","fiscal consolidation","Benefit of our state",1349,188,,7,,
4244,178,"stability","positive","Causal","we need","femke","83.87.191.220","3/24/2020 22:00:38","economic stability","Benefit of our state",1349,188,,7,,
4245,178,"growth","positive","Causal","we need","lieke","145.107.98.170","2016/6/4 12:32:01","economic growth","benefit of all",1349,188,,7,,
4246,178,"investment","positive","Causal","productive restructuring","lieke","77.251.140.124","2016/6/5 20:28:07","investment","Structural reforms",1349,188,,7,,
4247,178,"investment","positive","Causal","increase our competitiveness","lieke","77.251.140.124","2016/6/5 20:28:25","investment","competitiveness",1349,188,,7,,
4248,178,"transparency","negative","Causal","achieving 8% of GDP","lieke","145.107.98.100","2016/6/7 15:40:19","Transparency","Budgetary deficits",1351,188,,7,,
4249,178,"corruption","negative","Causal","problem of (reversed)","lieke","145.107.98.100","2016/6/7 15:39:37","Corruption","Benefit of our state",1351,188,,7,,
4250,178,"clientelism, graft, unequal privileges","negative","Causal","problem of (reversed)","lieke","145.107.98.100","2016/6/7 15:39:23","Corruption","Benefit of our state",1351,188,,7,,
4251,178,"dealing with the issue of corruption","negative","Causal","make our economy much more viable","lieke","145.107.98.100","2016/6/7 15:44:36","Corruption","Economic strong Europe",1351,188,,7,,
4252,178,"bringing in transparency","positive","Causal","make our economy much more viable","femke","83.87.191.220","3/24/2020 22:01:49","Transparency","Strength of our economy",1351,188,,7,,
4253,178,"transparency","positive","Causal","they will bring, the real changes","lieke","145.107.98.170","2016/6/4 14:03:51","Transparency","Benefit of our state",1352,188,,7,,
4254,178,"accountability","positive","Causal","they will bring, the real changes","lieke","145.107.98.170","2016/6/4 14:04:05","accountability","Benefit of our state",1352,188,,7,,
4255,178,"transparency","positive","Causal","they will bring a new sense of evaluation","lieke","145.107.98.170","2016/6/4 14:05:28","Transparency","monitoring by EU",1352,188,,7,,
4256,178,"accountability","positive","Causal","they will bring a new sense of evaluation","lieke","145.107.98.170","2016/6/4 14:05:48","accountability","monitoring by EU",1352,188,,7,,
4257,178,"highly bureaucratic procedures","positive","Causal","transparency","femke","83.87.191.220","3/24/2020 22:02:38","Bureaucracy","Transparency",1352,188,,7,,
4258,178,"highly bureaucratic procedures","positive","Causal","accountability","femke","83.87.191.220","3/24/2020 22:02:55","Bureaucracy","accountability",1352,188,,7,,
4259,178,"no stability programme in Greece (reversed)","negative","Causal","deficits were out of control","lieke","145.107.98.100","2016/6/7 15:46:29","austerity programme problemstates","excessive deficits",1353,188,,7,,
4260,178,"political will","negative","Causal","deficits were out of control","lieke","145.107.98.100","2016/6/7 16:19:40","Political will","excessive deficits",1353,188,,7,,
4261,178,"no stability programme in Greece (reversed)","positive","Causal","international support for Greece","femke","83.87.191.220","3/24/2020 22:03:27","austerity programme problemstates","Fiscal support package",1353,188,,7,,
4262,178,"support mechanism","negative","Causal","deficits were out of control","femke","83.87.191.220","3/24/2020 22:03:52","Fiscal support package","excessive deficits",1353,188,,7,,
4263,178,"international support for Greece","negative","Causal","deficits were out of control","lieke","145.107.98.100","2016/6/7 16:20:11","International cooperation","excessive deficits",1353,188,,7,,
4264,178,"total loss of sobriety by the markets (reversed)","positive","Causal","interest rates on loans to Greece today are beyond any logic (reversed)","femke","83.87.191.220","3/24/2020 22:05:20","international financial turmoil","increase in sovereign bond yields",1354,188,,7,,
4265,178,"the power of speculatory pressure","positive","Causal","interest rates on loans to Greece today are beyond any logic (reversed)","femke","83.87.191.220","3/24/2020 22:05:34","speculation","increase in sovereign bond yields",1354,188,,7,,
4267,178,"small fire because Greece is only 2-3% of EU GDP","negative","Causal","we cannot let a small fire out of control","femke","83.87.191.220","2/6/2020 14:33:32","Default on sovereign debt","Benefit of our state",1355,188,,7,,
4268,178,"small fire because Greece is only 2-3% of EU GDP","negative","Causal","be catastrophic for the European Union and the world (reversed)","femke","83.87.191.220","2/6/2020 14:33:53","Default on sovereign debt","Successful European Union",1355,188,,7,,
4269,178,"sound economic management","positive","Causal","put its house in order","lieke","145.107.98.170","2016/6/4 14:27:28","Sound national economic and financial policy","solving the crisis",1356,188,,7,,
4270,178,"great changes","positive","Causal","put its house in order","femke","83.87.191.220","3/24/2020 22:08:20","Structural reforms","solving the crisis",1356,188,,7,,
4271,178,"sound economic management","positive","Causal","economy to restructure","femke","83.87.191.220","3/24/2020 22:06:59","Sound national economic and financial policy","Economic policy change",1356,188,,7,,
4272,178,"sound economic management","positive","Causal","move forward stronger","lieke","145.107.98.100","2016/6/7 16:01:58","Sound national economic and financial policy","Successful EMU",1356,188,,7,,
4273,178,"sound economic management","positive","Causal","more competitively","femke","83.87.191.220","3/24/2020 22:07:24","Sound national economic and financial policy","competitiveness",1356,188,,7,,
4274,178,"great changes","positive","Causal","economy to restructure","femke","83.87.191.220","3/24/2020 22:08:41","Structural reforms","Economic policy change",1356,188,,7,,
4275,178,"great changes","positive","Causal","move forward stronger","lieke","145.107.98.100","2016/6/7 16:02:17","Structural reforms","Successful EMU",1356,188,,7,,
4276,178,"great changes","positive","Causal","more competitively","lieke","145.107.98.170","2016/6/4 14:32:17","Structural reforms","competitiveness",1356,188,,7,,
4277,178,"reasonable terms on our loans","negative","Causal","bailout","femke","83.87.191.220","3/24/2020 22:09:38","Debt restructuring","bail-outs",1357,188,,7,,
4278,180,"Greeks triggered","positive","Causal","public debt crisis in Europe","lieke","145.107.98.100","2016/6/7 16:37:33","Public debt","Euro-crisis",1358,189,,7,,
4279,180,"Greece has succeeded in doing","positive","Causal","public sector reforms","femke","83.87.191.220","3/25/2020 12:53:50","Our national policies","Improve the national administration",1358,189,,7,,
4280,180,"Greece has succeeded in doing","positive","Causal","stamping out tax evasion","femke","83.87.191.220","3/25/2020 12:54:33","Our national policies","Improved tax collection",1358,189,,7,,
4281,180,"Greece has succeeded in doing","positive","Causal","major structural changes","femke","83.87.191.220","3/25/2020 12:55:08","Our national policies","Structural reforms",1358,189,,7,,
4282,180,"Greece has succeeded in doing","negative","Causal","curtailing expenditure (reversed)","femke","83.87.191.220","3/25/2020 12:55:53","Our national policies","Government expenditure",1358,189,,7,,
4283,180,"Greece has succeeded in doing","negative","Causal","reduction of its deficit (reversed)","femke","83.87.191.220","3/25/2020 12:56:30","Our national policies","Budgetary deficits",1358,189,,7,,
4284,180,"major crisis","positive","Causal","brink of destruction (reversed)","femke","83.87.191.220","3/25/2020 12:57:34","Euro-crisis","Economic depression",1359,189,,7,,
4285,180,"major crisis","positive","Causal","brink of destruction (reversed)","femke","83.87.191.220","3/25/2020 12:57:51","Euro-crisis","Economic depression",1359,189,,7,,
